ablation,value,seed,model,N,requested_N,gate_selected_N,conservative_high_N_gate,selected_energy,selected_score,selected_real_utility,success_rate,exact_expected_utility,mc_mean_utility,mc_ci_low,mc_ci_high,exact_law_abs_error,low_energy_tail_real_utility,low_energy_tail_invalid_rate,low_energy_tail_contact_failure_rate,low_energy_tail_support_distance,tail_rank_correlation,energy_utility_rank_correlation,invalid_action_rate,contact_failure_rate,support_distance,jerk_smoothness_penalty,contact_feasibility_penalty,oracle_minus_energy_gap,high_n_regret,marginal_utility_per_added_candidate,compute_latency_proxy,energy_evaluations,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,deployment_gate,is_repair_model,utility_gain_over_raw
raw_reference,raw,4,raw_ebm,512,512,512,0,-3.1234625283265505,3.1234625283265505,-1.296027685776029,2.9534778092074435e-63,-1.296027685776029,-1.2936849239804185,-1.313964602823421,-1.2734052451374158,0.0023427617956104374,-1.3593343940303608,1.0,1.098736697934271,0.8199053583049665,0.33127289377289376,-0.3777595174088022,1.0,1.0663103504908573,0.8290092936191482,0.0011805016145257819,1.0663103504908573,3.4152232538092275,3.4152232538092275,-0.003782828467262636,512.0,512,0.0,0.0,0,1,1,1,collect_pilot_labels,0,
oracle_reference,oracle,4,oracle,512,512,512,0,-2.1191955680331986,2.1191955680331986,2.1191955680331986,1.0,2.1191955680331986,2.116048016632126,2.113902005310973,2.118194027953279,0.0031475514010725902,2.0487962210588124,0.0,0.00011384304270901077,0.06640406529008075,1.0,1.0,1.2573472759768948e-178,0.000108841510797243,0.032386086804520604,0.040224326583302994,0.000108841510797243,0.0,0.0,0.0028875294503335116,512.0,512,1.0,1.0,1,1,1,1,allow_high_n,1,
pilot_labels,16,4,calibrated,512,512,512,0,-2.0691874662531746,2.0691874662531746,2.0286404320181717,1.0,2.0286404320181717,2.0200762052309305,2.007036336985866,2.0331160734759948,0.008564226787241225,1.9955760857022147,0.0,0.00014993655481413271,0.04729699443448425,0.25407509157509156,0.9678346014116506,6.399176560308477e-201,0.00011812631911456096,0.019176806182945202,0.0898300977312225,0.00011812631911456096,0.09055513601502696,0.09055513601502696,0.002710663950304162,512.0,512,0.9734848561030308,0.9734848561030308,1,1,0,1,allow_high_n,1,3.3246681177942006
pilot_labels,64,4,calibrated,512,512,512,0,-2.0002908381666784,2.0002908381666784,2.049401422328333,1.0,2.049401422328333,2.0499831883263737,2.0413271217089783,2.058639254943769,0.0005817659980409395,1.9772063828944146,0.0,0.00012904320169937863,0.04744093053661365,0.29381868131868133,0.9749606145585864,1.2888421304873648e-209,0.00011604066592600669,0.02347401901443571,0.1871388003273124,0.00011604066592600669,0.06979414570486586,0.06979414570486586,0.0027512127595036955,512.0,512,0.9795638116404192,0.9795638116404192,1,1,0,1,allow_high_n,1,3.3454291081043617
pilot_labels,128,4,calibrated,512,512,512,0,-2.0045430170726477,2.0045430170726477,1.9913330121198638,1.0,1.9913330121198638,1.9810262187540963,1.9673669254507906,1.994685512057402,0.010306793365767453,1.981084515466797,0.0,0.00013684002958410724,0.049086627929627306,0.16588827838827838,0.976574718957358,1.644114800980622e-208,0.00011068603606283154,0.023523953728555966,0.12537993551130017,0.00011068603606283154,0.12786255591333484,0.12786255591333484,0.0026377978958152795,512.0,512,0.9625609963358264,0.9625609963358264,1,1,0,1,allow_high_n,1,3.2873606978958927
pilot_labels,256,4,calibrated,512,512,512,0,-1.9769027302197473,1.9769027302197473,1.9967665604143174,1.0,1.9967665604143174,1.9857114582313773,1.9714138304026578,2.0000090860600968,0.011055102182940146,1.9802211294087635,0.0,0.00014011597600059204,0.04681061599091524,0.21387362637362636,0.9751560748284975,1.6444171253510575e-208,0.00011364533652361585,0.02156815232811609,0.10484682928837188,0.00011364533652361585,0.1224290076188812,0.1224290076188812,0.0026484102948278847,512.0,512,0.9641519752823396,0.9641519752823396,1,1,0,1,allow_high_n,1,3.292794246190346
pilot_labels,512,4,calibrated,512,512,512,0,-1.9478976317156023,1.9478976317156023,1.9985020206099773,1.0,1.9985020206099773,1.983010157069443,1.9682596275527144,1.9977606865861715,0.015491863540534334,1.9807565176957893,0.0,0.0001409264568835342,0.04512901593313509,0.28113553113553114,0.9740141288234409,3.0158814554260517e-209,0.0001159910976674112,0.020425688673239756,0.09041396939143903,0.0001159910976674112,0.12069354742322136,0.12069354742322136,0.002651799865522533,512.0,512,0.9646601295278124,0.9646601295278124,1,1,0,1,allow_high_n,1,3.2945297063860064
support_weight,0.0,4,support_penalized,512,512,512,0,-3.1234625283265505,3.1234625283265505,-1.296027685776029,2.9534778092074435e-63,-1.296027685776029,-1.2936849239804185,-1.313964602823421,-1.2734052451374158,0.0023427617956104374,-1.3593343940303608,1.0,1.098736697934271,0.8199053583049665,0.33127289377289376,-0.3777595174088022,1.0,1.0663103504908573,0.8290092936191482,0.0011805016145257819,1.0663103504908573,3.4152232538092275,3.4152232538092275,-0.003782828467262636,512.0,512,0.0,0.0,0,1,1,1,block_high_n,1,0.0
support_weight,0.5,4,support_penalized,512,512,512,0,-2.711544236709156,2.711544236709156,-1.252317195687315,1.6806102393239485e-53,-1.252317195687315,-1.2487047754691116,-1.2663519619590535,-1.2310575889791697,0.003612420218203294,-1.3052819257794384,1.0,1.069068965726617,0.8064431040135018,0.08168498168498169,-0.3371756380083881,1.0,1.042442534929941,0.8153324171467051,0.0014573002591642598,1.042442534929941,3.3715127637205136,3.3715127637205136,-0.0036974564163081165,512.0,512,0.012798721149477046,0.012798721149477046,0,1,0,1,block_high_n,1,0.04371049008871397
support_weight,1.0,4,support_penalized,512,512,512,0,-2.3065376608816353,2.3065376608816353,-0.9368642415121065,0.10451252198157984,-0.9368642415121065,-0.967302907383591,-1.064497267059104,-0.8701085477080782,0.030438665871484583,-1.022576293547197,0.921875,0.9651723823449924,0.7299534981891566,0.05105311355311355,-0.2656091054213229,0.8954874780184201,0.929385576180637,0.7305084163841022,0.0019477669887730939,0.929385576180637,3.056059809545305,3.056059809545305,-0.003081337365184662,512.0,512,0.10516543650940634,0.10516543650940634,0,1,0,1,block_high_n,1,0.35916344426392244
support_weight,2.0,4,support_penalized,512,512,512,0,-2.205225375078075,2.205225375078075,1.7950707276110127,0.999996955582312,1.7950707276110127,1.795503419372678,1.7751592887887682,1.8158475499565878,0.00043269176166527146,1.7584812203642475,0.0,0.03358553919259662,0.0798528833760112,-0.01195054945054945,0.1978180982030649,6.527821726265033e-14,0.03837775432856274,0.0392351909439305,0.009006461252254024,0.03837775432856274,0.3241248404221859,0.3241248404221859,0.0022544731213839297,512.0,512,0.90509409888192,0.90509409888192,0,1,0,1,allow_high_n,1,3.0910984133870416
support_weight,4.0,4,support_penalized,512,512,512,0,-2.141168226436655,2.141168226436655,1.7641726121634855,0.9999999991915093,1.7641726121634855,1.7483158363422042,1.7211499214683537,1.7754817512160548,0.01585677582128131,1.8246569424485721,0.0,0.03297724791374165,0.06560440300500997,-0.08447802197802198,0.7139913055330088,4.202346599874829e-15,0.06878947613861383,0.027328751086725948,0.016706160354457992,0.06878947613861383,0.3550229558697131,0.3550229558697131,0.002194125239650478,512.0,512,0.8960469259297377,0.8960469259297377,0,1,0,1,block_high_n,1,3.0602002979395144
