benchmark,bucket,bucket_size,contact_failure_rate,energy_quantile_high,energy_quantile_low,invalid_rate,is_extreme_low_energy_tail,mean_energy,mean_real_utility,model,seed,success_rate,support_distance,task,training_source
metaworld,3,3,0.0,0.2,0.15,0.0,False,-0.8933202236724208,0.8933202236724208,oracle,1,1.0,0.010397009736948385,button-press-v3,upper_bound
metaworld,4,3,0.0,0.25,0.2,0.0,False,-0.8918538241873989,0.8918538241873989,oracle,1,1.0,0.010444875238263688,button-press-v3,upper_bound
metaworld,5,3,0.0,0.3,0.25,0.0,False,-0.8908152079730044,0.8908152079730044,oracle,1,1.0,0.010401074116164533,button-press-v3,upper_bound
metaworld,6,3,0.0,0.35,0.3,0.0,False,-0.8878068312529087,0.8878068312529087,oracle,1,1.0,0.010351749055990456,button-press-v3,upper_bound
metaworld,7,3,0.0,0.4,0.35,0.0,False,-0.8869349844557163,0.8869349844557163,oracle,1,1.0,0.010329906538334469,button-press-v3,upper_bound
metaworld,8,2,0.0,0.45,0.4,0.0,False,-0.8865646539137519,0.8865646539137519,oracle,1,1.0,0.010337343119317888,button-press-v3,upper_bound
metaworld,9,2,0.0,0.5,0.45,0.0,False,-0.8862326222830448,0.8862326222830448,oracle,1,1.0,0.010313566468167723,button-press-v3,upper_bound
metaworld,10,2,0.0,0.55,0.5,0.0,False,-0.8860482410637778,0.8860482410637778,oracle,1,1.0,0.010353363508944113,button-press-v3,upper_bound
metaworld,11,2,0.0,0.6,0.55,0.0,False,-0.8834507589180833,0.8834507589180833,oracle,1,1.0,0.010384626535881458,button-press-v3,upper_bound
metaworld,12,2,0.0,0.65,0.6,0.0,False,-0.883244226097537,0.883244226097537,oracle,1,1.0,0.010382860730848431,button-press-v3,upper_bound
metaworld,13,2,0.0,0.7,0.65,0.0,False,-0.8829750757789079,0.8829750757789079,oracle,1,1.0,0.010413798032834043,button-press-v3,upper_bound
metaworld,14,2,0.0,0.75,0.7,1.0,False,-0.8822355246724656,0.8822355246724656,oracle,1,1.0,0.010419284614793467,button-press-v3,upper_bound
metaworld,15,2,0.0,0.8,0.75,1.0,False,-0.8789099358669107,0.8789099358669107,oracle,1,1.0,0.010323975263740848,button-press-v3,upper_bound
metaworld,16,2,0.0,0.85,0.8,1.0,False,-0.8778587951664596,0.8778587951664596,oracle,1,1.0,0.010400056096539823,button-press-v3,upper_bound
metaworld,17,2,0.0,0.9,0.85,1.0,False,-0.8775412763398602,0.8775412763398602,oracle,1,1.0,0.010347486688989327,button-press-v3,upper_bound
metaworld,18,2,0.0,0.95,0.9,1.0,False,-0.8758364421665008,0.8758364421665008,oracle,1,1.0,0.010390651063060252,button-press-v3,upper_bound
metaworld,19,2,0.0,1.0,0.95,1.0,False,-0.870341382254827,0.870341382254827,oracle,1,1.0,0.010368700457011992,button-press-v3,upper_bound
metaworld,0,3,0.0,0.05,0.0,0.0,True,2.3007395267486572,0.8857531864661969,expert_ibc,2,1.0,0.010199802317827467,button-press-v3,scripted_expert
metaworld,1,3,0.0,0.1,0.05,0.0,False,3.8436813354492188,0.8918771554571051,expert_ibc,2,1.0,0.010174880740873582,button-press-v3,scripted_expert
metaworld,2,3,0.0,0.15,0.1,0.3333333333333333,False,5.50883134206136,0.8851726381531506,expert_ibc,2,1.0,0.010060611333228034,button-press-v3,scripted_expert
metaworld,3,3,0.0,0.2,0.15,0.3333333333333333,False,6.552886168162028,0.8948587112598969,expert_ibc,2,1.0,0.010337374057617107,button-press-v3,scripted_expert
metaworld,4,3,0.0,0.25,0.2,0.0,False,7.242060502370198,0.8789961343218028,expert_ibc,2,1.0,0.009931026140204172,button-press-v3,scripted_expert
metaworld,5,3,0.0,0.3,0.25,0.3333333333333333,False,9.01145346959432,0.8761116343260488,expert_ibc,2,1.0,0.010075691161559855,button-press-v3,scripted_expert
metaworld,6,3,0.0,0.35,0.3,0.3333333333333333,False,11.646343549092611,0.8997954395710006,expert_ibc,2,1.0,0.010304869894421217,button-press-v3,scripted_expert
metaworld,7,3,0.0,0.4,0.35,0.0,False,16.61856683095296,0.898488941672738,expert_ibc,2,1.0,0.010443836351079372,button-press-v3,scripted_expert
metaworld,8,2,0.0,0.45,0.4,0.5,False,19.01593017578125,0.8922439990793959,expert_ibc,2,1.0,0.01006153082607597,button-press-v3,scripted_expert
metaworld,9,2,0.0,0.5,0.45,0.0,False,21.971577644348145,0.8942007150370987,expert_ibc,2,1.0,0.010439272950454548,button-press-v3,scripted_expert
metaworld,10,2,0.0,0.55,0.5,0.0,False,32.28787612915039,0.8922377048897765,expert_ibc,2,1.0,0.010399287700739168,button-press-v3,scripted_expert
metaworld,11,2,0.0,0.6,0.55,0.0,False,40.96722221374512,0.9019066322404157,expert_ibc,2,1.0,0.010451471094512721,button-press-v3,scripted_expert
metaworld,12,2,0.0,0.65,0.6,0.0,False,54.95856285095215,0.89456316858726,expert_ibc,2,1.0,0.010452403700640045,button-press-v3,scripted_expert
metaworld,13,2,0.0,0.7,0.65,0.5,False,65.44268417358398,0.8797981622799504,expert_ibc,2,1.0,0.01020170702283929,button-press-v3,scripted_expert
metaworld,14,2,0.0,0.75,0.7,1.0,False,71.77512741088867,0.8715652617230375,expert_ibc,2,1.0,0.009783721894287334,button-press-v3,scripted_expert
metaworld,15,2,0.0,0.8,0.75,0.5,False,93.9095230102539,0.8935065907839288,expert_ibc,2,1.0,0.009965866847257865,button-press-v3,scripted_expert
metaworld,16,2,0.0,0.85,0.8,0.0,False,111.91695022583008,0.8985354914030551,expert_ibc,2,1.0,0.010414019216935855,button-press-v3,scripted_expert
metaworld,17,2,0.0,0.9,0.85,0.5,False,118.79852294921875,0.8941999814496553,expert_ibc,2,1.0,0.010483951024925608,button-press-v3,scripted_expert
metaworld,18,2,0.0,0.95,0.9,0.5,False,133.75817108154297,0.8892768714330582,expert_ibc,2,1.0,0.010472552412864267,button-press-v3,scripted_expert
metaworld,19,2,0.0,1.0,0.95,0.5,False,144.53738403320312,0.8743925455954529,expert_ibc,2,1.0,0.01022783260578175,button-press-v3,scripted_expert
metaworld,0,3,0.0,0.05,0.0,0.6666666666666666,True,-0.347179114818573,0.8738188192328709,high_reward_ablation,2,1.0,0.009552480264427973,button-press-v3,high_reward_ablation
metaworld,1,3,0.0,0.1,0.05,1.0,False,-0.15950586895147958,0.8721410141150637,high_reward_ablation,2,1.0,0.009878840368621819,button-press-v3,high_reward_ablation
metaworld,2,3,0.0,0.15,0.1,0.3333333333333333,False,-0.09888586401939392,0.8751880157042136,high_reward_ablation,2,1.0,0.009796019307250417,button-press-v3,high_reward_ablation
metaworld,3,3,0.0,0.2,0.15,0.3333333333333333,False,-0.06951473653316498,0.8751633393510604,high_reward_ablation,2,1.0,0.009773481117550461,button-press-v3,high_reward_ablation
metaworld,4,3,0.0,0.25,0.2,0.6666666666666666,False,-0.04325401037931442,0.8721014240640366,high_reward_ablation,2,1.0,0.009925364806508704,button-press-v3,high_reward_ablation
metaworld,5,3,0.0,0.3,0.25,0.3333333333333333,False,1.3970318237940471,0.8949475128684531,high_reward_ablation,2,1.0,0.010264362775585734,button-press-v3,high_reward_ablation
metaworld,6,3,0.0,0.35,0.3,0.0,False,2.186120351155599,0.9165025481179386,high_reward_ablation,2,1.0,0.010466971305435538,button-press-v3,high_reward_ablation
metaworld,7,3,0.0,0.4,0.35,0.0,False,2.255039930343628,0.9146770910504967,high_reward_ablation,2,1.0,0.01047522421266811,button-press-v3,high_reward_ablation
metaworld,8,2,0.0,0.45,0.4,0.0,False,2.422900676727295,0.9120149095011638,high_reward_ablation,2,1.0,0.010455864490585665,button-press-v3,high_reward_ablation
metaworld,9,2,0.0,0.5,0.45,0.0,False,2.5576553344726562,0.9022597587458123,high_reward_ablation,2,1.0,0.010439706021564299,button-press-v3,high_reward_ablation
metaworld,10,2,0.0,0.55,0.5,0.0,False,2.6392241716384888,0.9071708902316074,high_reward_ablation,2,1.0,0.010468118871095666,button-press-v3,high_reward_ablation
metaworld,11,2,0.0,0.6,0.55,0.0,False,2.7935991287231445,0.9075714259828205,high_reward_ablation,2,1.0,0.010495724640305237,button-press-v3,high_reward_ablation
metaworld,12,2,0.0,0.65,0.6,0.0,False,56.53649139404297,0.8888805512073743,high_reward_ablation,2,1.0,0.010430046243550817,button-press-v3,high_reward_ablation
metaworld,13,2,0.0,0.7,0.65,0.0,False,56.63326454162598,0.8799747181377168,high_reward_ablation,2,1.0,0.010464007349359594,button-press-v3,high_reward_ablation
metaworld,14,2,0.0,0.75,0.7,0.0,False,56.68565559387207,0.8898120795189206,high_reward_ablation,2,1.0,0.010440788174891469,button-press-v3,high_reward_ablation
metaworld,15,2,0.0,0.8,0.75,0.0,False,56.71260070800781,0.8857219195837384,high_reward_ablation,2,1.0,0.010436030626154502,button-press-v3,high_reward_ablation
metaworld,16,2,0.0,0.85,0.8,0.0,False,56.74423027038574,0.8810743791558631,high_reward_ablation,2,1.0,0.010441484189039452,button-press-v3,high_reward_ablation
metaworld,17,2,0.0,0.9,0.85,0.0,False,56.77540588378906,0.8895061630563058,high_reward_ablation,2,1.0,0.0104558982906936,button-press-v3,high_reward_ablation
metaworld,18,2,0.0,0.95,0.9,0.0,False,56.82629203796387,0.8858041298106902,high_reward_ablation,2,1.0,0.010450787300512077,button-press-v3,high_reward_ablation
metaworld,19,2,0.0,1.0,0.95,1.0,False,56.94405937194824,0.871407314655781,high_reward_ablation,2,1.0,0.010468182857705122,button-press-v3,high_reward_ablation
metaworld,0,3,0.0,0.05,0.0,0.0,True,-0.9166485006280277,0.9166512908293204,expert_calibrated,2,1.0,0.010480704850235223,button-press-v3,small_pilot_labels
metaworld,1,3,0.0,0.1,0.05,0.0,False,-0.9155333330424352,0.9155360091569582,expert_calibrated,2,1.0,0.010465500075174957,button-press-v3,small_pilot_labels
metaworld,2,3,0.0,0.15,0.1,0.0,False,-0.9097962683640799,0.9097977805835341,expert_calibrated,2,1.0,0.010482655823700818,button-press-v3,small_pilot_labels
metaworld,3,3,0.0,0.2,0.15,0.0,False,-0.9075886827133702,0.9075899201886503,expert_calibrated,2,1.0,0.010494818084744506,button-press-v3,small_pilot_labels
metaworld,4,3,0.0,0.25,0.2,0.0,False,-0.9071228692490693,0.9071244489208229,expert_calibrated,2,1.0,0.010409168648708925,button-press-v3,small_pilot_labels
metaworld,5,3,0.0,0.3,0.25,0.0,False,-0.8923747502434208,0.8923743474907045,expert_calibrated,2,1.0,0.010407772291664785,button-press-v3,small_pilot_labels
metaworld,6,3,0.0,0.35,0.3,0.0,False,-0.8899337114983866,0.889932807918011,expert_calibrated,2,1.0,0.010444388139221661,button-press-v3,small_pilot_labels
metaworld,7,3,0.0,0.4,0.35,0.0,False,-0.8887832740325233,0.8887823159592741,expert_calibrated,2,1.0,0.010456412928519584,button-press-v3,small_pilot_labels
metaworld,8,2,0.0,0.45,0.4,0.0,False,-0.8814203510968075,0.881418581411161,expert_calibrated,2,1.0,0.010436173671232507,button-press-v3,small_pilot_labels
metaworld,9,2,0.0,0.5,0.45,0.0,False,-0.8810761817559976,0.8810743791558631,expert_calibrated,2,1.0,0.010441484189039452,button-press-v3,small_pilot_labels
metaworld,10,2,0.0,0.55,0.5,0.0,False,-0.8799768491028959,0.8799747181377168,expert_calibrated,2,1.0,0.010464007349359594,button-press-v3,small_pilot_labels
metaworld,11,2,0.0,0.6,0.55,0.0,False,-0.8784040139263593,0.8784035490857811,expert_calibrated,2,1.0,0.009681062120405093,button-press-v3,small_pilot_labels
metaworld,12,2,0.0,0.65,0.6,0.0,False,-0.8778158790332893,0.8778151385949485,expert_calibrated,2,1.0,0.00965832779565523,button-press-v3,small_pilot_labels
metaworld,13,2,0.0,0.7,0.65,0.0,False,-0.8775718222695603,0.877571133151142,expert_calibrated,2,1.0,0.009755173463234401,button-press-v3,small_pilot_labels
metaworld,14,2,0.0,0.75,0.7,1.0,False,-0.8750798299075332,0.8750811796030311,expert_calibrated,2,1.0,0.009654663854158141,button-press-v3,small_pilot_labels
metaworld,15,2,0.0,0.8,0.75,1.0,False,-0.8714082186677536,0.871407314655781,expert_calibrated,2,1.0,0.010468182857705122,button-press-v3,small_pilot_labels
metaworld,16,2,0.0,0.85,0.8,1.0,False,-0.870219212671786,0.8702197624821673,expert_calibrated,2,1.0,0.009700591222877364,button-press-v3,small_pilot_labels
metaworld,17,2,0.0,0.9,0.85,1.0,False,-0.8696577246106282,0.8696577061619116,expert_calibrated,2,1.0,0.009972685063942999,button-press-v3,small_pilot_labels
metaworld,18,2,0.0,0.95,0.9,1.0,False,-0.8695289187522661,0.869529017728646,expert_calibrated,2,1.0,0.009968477863216085,button-press-v3,small_pilot_labels
metaworld,19,2,0.0,1.0,0.95,1.0,False,-0.8691715172742693,0.8691720246049317,expert_calibrated,2,1.0,0.009982794578748955,button-press-v3,small_pilot_labels
metaworld,0,3,0.0,0.05,0.0,0.0,True,-0.9166512908293204,0.9166512908293204,oracle,2,1.0,0.010480704850235223,button-press-v3,upper_bound
metaworld,1,3,0.0,0.1,0.05,0.0,False,-0.9155360091569582,0.9155360091569582,oracle,2,1.0,0.010465500075174957,button-press-v3,upper_bound
metaworld,2,3,0.0,0.15,0.1,0.0,False,-0.9097977805835341,0.9097977805835341,oracle,2,1.0,0.010482655823700818,button-press-v3,upper_bound
metaworld,3,3,0.0,0.2,0.15,0.0,False,-0.9075899201886503,0.9075899201886503,oracle,2,1.0,0.010494818084744506,button-press-v3,upper_bound
metaworld,4,3,0.0,0.25,0.2,0.0,False,-0.9071244489208229,0.9071244489208229,oracle,2,1.0,0.010409168648708925,button-press-v3,upper_bound
metaworld,5,3,0.0,0.3,0.25,0.0,False,-0.8923743474907045,0.8923743474907045,oracle,2,1.0,0.010407772291664785,button-press-v3,upper_bound
metaworld,6,3,0.0,0.35,0.3,0.0,False,-0.889932807918011,0.889932807918011,oracle,2,1.0,0.010444388139221661,button-press-v3,upper_bound
metaworld,7,3,0.0,0.4,0.35,0.0,False,-0.8887823159592741,0.8887823159592741,oracle,2,1.0,0.010456412928519584,button-press-v3,upper_bound
metaworld,8,2,0.0,0.45,0.4,0.0,False,-0.881418581411161,0.881418581411161,oracle,2,1.0,0.010436173671232507,button-press-v3,upper_bound
metaworld,9,2,0.0,0.5,0.45,0.0,False,-0.8810743791558631,0.8810743791558631,oracle,2,1.0,0.010441484189039452,button-press-v3,upper_bound
metaworld,10,2,0.0,0.55,0.5,0.0,False,-0.8799747181377168,0.8799747181377168,oracle,2,1.0,0.010464007349359594,button-press-v3,upper_bound
metaworld,11,2,0.0,0.6,0.55,0.0,False,-0.8784035490857811,0.8784035490857811,oracle,2,1.0,0.009681062120405093,button-press-v3,upper_bound
metaworld,12,2,0.0,0.65,0.6,0.0,False,-0.8778151385949485,0.8778151385949485,oracle,2,1.0,0.00965832779565523,button-press-v3,upper_bound
metaworld,13,2,0.0,0.7,0.65,0.0,False,-0.877571133151142,0.877571133151142,oracle,2,1.0,0.009755173463234401,button-press-v3,upper_bound
metaworld,14,2,0.0,0.75,0.7,1.0,False,-0.8750811796030311,0.8750811796030311,oracle,2,1.0,0.009654663854158141,button-press-v3,upper_bound
metaworld,15,2,0.0,0.8,0.75,1.0,False,-0.871407314655781,0.871407314655781,oracle,2,1.0,0.010468182857705122,button-press-v3,upper_bound
metaworld,16,2,0.0,0.85,0.8,1.0,False,-0.8702197624821673,0.8702197624821673,oracle,2,1.0,0.009700591222877364,button-press-v3,upper_bound
metaworld,17,2,0.0,0.9,0.85,1.0,False,-0.8696577061619116,0.8696577061619116,oracle,2,1.0,0.009972685063942999,button-press-v3,upper_bound
metaworld,18,2,0.0,0.95,0.9,1.0,False,-0.869529017728646,0.869529017728646,oracle,2,1.0,0.009968477863216085,button-press-v3,upper_bound
metaworld,19,2,0.0,1.0,0.95,1.0,False,-0.8691720246049317,0.8691720246049317,oracle,2,1.0,0.009982794578748955,button-press-v3,upper_bound
metaworld,0,3,0.0,0.05,0.0,0.0,True,0.8041913906733195,0.8952243529451825,expert_ibc,3,1.0,0.010323527150815933,button-press-v3,scripted_expert
metaworld,1,3,0.0,0.1,0.05,0.0,False,2.4599024852116904,0.8845136136517655,expert_ibc,3,1.0,0.010325738770913917,button-press-v3,scripted_expert
metaworld,2,3,0.0,0.15,0.1,0.0,False,4.224821170171102,0.8910801986801351,expert_ibc,3,1.0,0.010343586599516508,button-press-v3,scripted_expert
metaworld,3,3,0.0,0.2,0.15,0.3333333333333333,False,7.538403511047363,0.8861637721618526,expert_ibc,3,1.0,0.01033708807187276,button-press-v3,scripted_expert
metaworld,4,3,0.0,0.25,0.2,0.0,False,17.71888605753581,0.8888750274952067,expert_ibc,3,1.0,0.01033356622331146,button-press-v3,scripted_expert
metaworld,5,3,0.0,0.3,0.25,0.0,False,25.75027910868327,0.8924225406971352,expert_ibc,3,1.0,0.010317302308324394,button-press-v3,scripted_expert
metaworld,6,3,0.0,0.35,0.3,0.3333333333333333,False,34.51608149210612,0.8860138307573014,expert_ibc,3,1.0,0.010338882124811044,button-press-v3,scripted_expert
metaworld,7,3,0.0,0.4,0.35,0.0,False,47.462318420410156,0.8903939304118075,expert_ibc,3,1.0,0.010344915671918939,button-press-v3,scripted_expert
metaworld,8,2,0.0,0.45,0.4,0.0,False,59.56938362121582,0.8914772592644364,expert_ibc,3,1.0,0.010371604272954749,button-press-v3,scripted_expert
metaworld,9,2,0.0,0.5,0.45,0.0,False,72.719482421875,0.8838441594579858,expert_ibc,3,1.0,0.010259407551631405,button-press-v3,scripted_expert
metaworld,10,2,0.0,0.55,0.5,1.0,False,92.16220092773438,0.8742943867026169,expert_ibc,3,1.0,0.010250758186053366,button-press-v3,scripted_expert
metaworld,11,2,0.0,0.6,0.55,1.0,False,175.43311309814453,0.8740001671066948,expert_ibc,3,1.0,0.010369089799934339,button-press-v3,scripted_expert
metaworld,12,2,0.0,0.65,0.6,0.5,False,196.8212432861328,0.8845472757388269,expert_ibc,3,1.0,0.010375644193801603,button-press-v3,scripted_expert
metaworld,13,2,0.0,0.7,0.65,0.5,False,212.0128936767578,0.885727129099949,expert_ibc,3,1.0,0.010363449132867575,button-press-v3,scripted_expert
metaworld,14,2,0.0,0.75,0.7,0.0,False,222.03225708007812,0.888453490776875,expert_ibc,3,1.0,0.010399031987707696,button-press-v3,scripted_expert
metaworld,15,2,0.0,0.8,0.75,0.0,False,248.19268035888672,0.8834672826900322,expert_ibc,3,1.0,0.010358298813534561,button-press-v3,scripted_expert
metaworld,16,2,0.0,0.85,0.8,0.5,False,254.46570587158203,0.8838275188451039,expert_ibc,3,1.0,0.010385026802688435,button-press-v3,scripted_expert
metaworld,17,2,0.0,0.9,0.85,1.0,False,270.5249328613281,0.8736182550331435,expert_ibc,3,1.0,0.010272106508404932,button-press-v3,scripted_expert
metaworld,18,2,0.0,0.95,0.9,0.5,False,283.27593994140625,0.8814685274315501,expert_ibc,3,1.0,0.010444286430193128,button-press-v3,scripted_expert
metaworld,19,2,0.0,1.0,0.95,0.0,False,321.47618103027344,0.8864969340217232,expert_ibc,3,1.0,0.010339826665931695,button-press-v3,scripted_expert
metaworld,0,3,0.0,0.05,0.0,0.6666666666666666,True,10.032236099243164,0.8778245992272957,high_reward_ablation,3,1.0,0.010261879353531844,button-press-v3,high_reward_ablation
metaworld,1,3,0.0,0.1,0.05,0.3333333333333333,False,10.143170992533365,0.8839815212408935,high_reward_ablation,3,1.0,0.010258782285352227,button-press-v3,high_reward_ablation
metaworld,2,3,0.0,0.15,0.1,0.6666666666666666,False,10.189044316609701,0.8808129586822182,high_reward_ablation,3,1.0,0.010289068799685941,button-press-v3,high_reward_ablation
metaworld,3,3,0.0,0.2,0.15,0.0,False,10.217736879984537,0.8808745048506615,high_reward_ablation,3,1.0,0.010255564765068689,button-press-v3,high_reward_ablation
metaworld,4,3,0.0,0.25,0.2,0.6666666666666666,False,10.361123085021973,0.8775483925710806,high_reward_ablation,3,1.0,0.010236242029558307,button-press-v3,high_reward_ablation
metaworld,5,3,0.0,0.3,0.25,0.3333333333333333,False,10.56742795308431,0.8825168113515484,high_reward_ablation,3,1.0,0.010380558169917528,button-press-v3,high_reward_ablation
metaworld,6,3,0.0,0.35,0.3,0.6666666666666666,False,10.687763214111328,0.8777633512143751,high_reward_ablation,3,1.0,0.010451018269863166,button-press-v3,high_reward_ablation
metaworld,7,3,0.0,0.4,0.35,0.3333333333333333,False,10.759432474772135,0.8849438719833902,high_reward_ablation,3,1.0,0.01043437449420422,button-press-v3,high_reward_ablation
metaworld,8,2,0.0,0.45,0.4,0.0,False,10.852674007415771,0.8962587369742137,high_reward_ablation,3,1.0,0.010443794020610908,button-press-v3,high_reward_ablation
metaworld,9,2,0.0,0.5,0.45,0.0,False,10.88486099243164,0.892046724488878,high_reward_ablation,3,1.0,0.0104402181338209,button-press-v3,high_reward_ablation
metaworld,10,2,0.0,0.55,0.5,0.0,False,10.89924955368042,0.8919128884605958,high_reward_ablation,3,1.0,0.010420802526948103,button-press-v3,high_reward_ablation
metaworld,11,2,0.0,0.6,0.55,0.0,False,11.08946180343628,0.8925871332017696,high_reward_ablation,3,1.0,0.010438434925447493,button-press-v3,high_reward_ablation
metaworld,12,2,0.0,0.65,0.6,0.5,False,14.78788423538208,0.8799433829315344,high_reward_ablation,3,1.0,0.01039172880834982,button-press-v3,high_reward_ablation
metaworld,13,2,0.0,0.7,0.65,0.0,False,14.905066967010498,0.8894132289197428,high_reward_ablation,3,1.0,0.010349743313165516,button-press-v3,high_reward_ablation
metaworld,14,2,0.0,0.75,0.7,0.0,False,14.944997310638428,0.8940954583460385,high_reward_ablation,3,1.0,0.010280778303390803,button-press-v3,high_reward_ablation
metaworld,15,2,0.0,0.8,0.75,0.0,False,14.967109680175781,0.8846963611546637,high_reward_ablation,3,1.0,0.01033642492666087,button-press-v3,high_reward_ablation
metaworld,16,2,0.0,0.85,0.8,0.0,False,14.970819473266602,0.8957537729424597,high_reward_ablation,3,1.0,0.010305131054492711,button-press-v3,high_reward_ablation
metaworld,17,2,0.0,0.9,0.85,0.0,False,14.985685348510742,0.8952473288069704,high_reward_ablation,3,1.0,0.010326907163269006,button-press-v3,high_reward_ablation
metaworld,18,2,0.0,0.95,0.9,0.0,False,15.01907205581665,0.890647883578126,high_reward_ablation,3,1.0,0.010294900180868538,button-press-v3,high_reward_ablation
metaworld,19,2,0.0,1.0,0.95,0.0,False,15.135269165039062,0.8912513698823302,high_reward_ablation,3,1.0,0.010305345120133369,button-press-v3,high_reward_ablation
metaworld,0,3,0.0,0.05,0.0,0.0,True,-0.8975153307125803,0.8975163423009173,expert_calibrated,3,1.0,0.010353131719531191,button-press-v3,small_pilot_labels
metaworld,1,3,0.0,0.1,0.05,0.0,False,-0.8954099161038259,0.8954108085903846,expert_calibrated,3,1.0,0.010323050959964886,button-press-v3,small_pilot_labels
metaworld,2,3,0.0,0.15,0.1,0.0,False,-0.894892496625281,0.8948929938252911,expert_calibrated,3,1.0,0.010299716941441198,button-press-v3,small_pilot_labels
metaworld,3,3,0.0,0.2,0.15,0.0,False,-0.8929137360379369,0.8929142760086114,expert_calibrated,3,1.0,0.010385287469632668,button-press-v3,small_pilot_labels
metaworld,4,3,0.0,0.25,0.2,0.0,False,-0.8920401038123197,0.8920398377797009,expert_calibrated,3,1.0,0.010435408126698409,button-press-v3,small_pilot_labels
metaworld,5,3,0.0,0.3,0.25,0.0,False,-0.8915941559536825,0.8915941677222481,expert_calibrated,3,1.0,0.010419334606291963,button-press-v3,small_pilot_labels
metaworld,6,3,0.0,0.35,0.3,0.0,False,-0.8907392943620329,0.8907391240611414,expert_calibrated,3,1.0,0.01035387305209364,button-press-v3,small_pilot_labels
metaworld,7,3,0.0,0.4,0.35,0.0,False,-0.8896640645580778,0.8896639144428456,expert_calibrated,3,1.0,0.010371657056844471,button-press-v3,small_pilot_labels
metaworld,8,2,0.0,0.45,0.4,0.0,False,-0.8881301147969599,0.8881301035893434,expert_calibrated,3,1.0,0.010256003866812857,button-press-v3,small_pilot_labels
metaworld,9,2,0.0,0.5,0.45,0.0,False,-0.8861721890916997,0.8861718035327285,expert_calibrated,3,1.0,0.010315525453885366,button-press-v3,small_pilot_labels
metaworld,10,2,0.0,0.55,0.5,0.0,False,-0.8839005529931584,0.8838998215404463,expert_calibrated,3,1.0,0.010378998529298133,button-press-v3,small_pilot_labels
metaworld,11,2,0.0,0.6,0.55,0.0,False,-0.8823449393382433,0.8823440444481087,expert_calibrated,3,1.0,0.010320124546618181,button-press-v3,small_pilot_labels
metaworld,12,2,0.0,0.65,0.6,0.0,False,-0.8806926502152332,0.8806918778172496,expert_calibrated,3,1.0,0.010228648946347008,button-press-v3,small_pilot_labels
metaworld,13,2,0.0,0.7,0.65,0.0,False,-0.8805786459699179,0.8805781871845841,expert_calibrated,3,1.0,0.010227078609740037,button-press-v3,small_pilot_labels
metaworld,14,2,0.0,0.75,0.7,1.0,False,-0.8802808949126015,0.8802822343169556,expert_calibrated,3,1.0,0.010238098362373327,button-press-v3,small_pilot_labels
metaworld,15,2,0.0,0.8,0.75,1.0,False,-0.8763511060337077,0.8763514077327959,expert_calibrated,3,1.0,0.010361644337664067,button-press-v3,small_pilot_labels
metaworld,16,2,0.0,0.85,0.8,1.0,False,-0.8748483675241013,0.874848375939293,expert_calibrated,3,1.0,0.010422005007302337,button-press-v3,small_pilot_labels
metaworld,17,2,0.0,0.9,0.85,1.0,False,-0.8721178817325528,0.8721179501442511,expert_calibrated,3,1.0,0.010364950183344157,button-press-v3,small_pilot_labels
metaworld,18,2,0.0,0.95,0.9,1.0,False,-0.8715705918908023,0.8715704413458765,expert_calibrated,3,1.0,0.010273708863092645,button-press-v3,small_pilot_labels
metaworld,19,2,0.0,1.0,0.95,1.0,False,-0.8691102745154229,0.8691098416811742,expert_calibrated,3,1.0,0.010386464122705164,button-press-v3,small_pilot_labels
metaworld,0,3,0.0,0.05,0.0,0.0,True,-0.8975163423009173,0.8975163423009173,oracle,3,1.0,0.010353131719531191,button-press-v3,upper_bound
metaworld,1,3,0.0,0.1,0.05,0.0,False,-0.8954108085903846,0.8954108085903846,oracle,3,1.0,0.010323050959964886,button-press-v3,upper_bound
metaworld,2,3,0.0,0.15,0.1,0.0,False,-0.8948929938252911,0.8948929938252911,oracle,3,1.0,0.010299716941441198,button-press-v3,upper_bound
metaworld,3,3,0.0,0.2,0.15,0.0,False,-0.8929142760086114,0.8929142760086114,oracle,3,1.0,0.010385287469632668,button-press-v3,upper_bound
metaworld,4,3,0.0,0.25,0.2,0.0,False,-0.8920398377797009,0.8920398377797009,oracle,3,1.0,0.010435408126698409,button-press-v3,upper_bound
metaworld,5,3,0.0,0.3,0.25,0.0,False,-0.8915941677222481,0.8915941677222481,oracle,3,1.0,0.010419334606291963,button-press-v3,upper_bound
metaworld,6,3,0.0,0.35,0.3,0.0,False,-0.8907391240611414,0.8907391240611414,oracle,3,1.0,0.01035387305209364,button-press-v3,upper_bound
metaworld,7,3,0.0,0.4,0.35,0.0,False,-0.8896639144428456,0.8896639144428456,oracle,3,1.0,0.010371657056844471,button-press-v3,upper_bound
metaworld,8,2,0.0,0.45,0.4,0.0,False,-0.8881301035893434,0.8881301035893434,oracle,3,1.0,0.010256003866812857,button-press-v3,upper_bound
metaworld,9,2,0.0,0.5,0.45,0.0,False,-0.8861718035327285,0.8861718035327285,oracle,3,1.0,0.010315525453885366,button-press-v3,upper_bound
metaworld,10,2,0.0,0.55,0.5,0.0,False,-0.8838998215404463,0.8838998215404463,oracle,3,1.0,0.010378998529298133,button-press-v3,upper_bound
metaworld,11,2,0.0,0.6,0.55,0.0,False,-0.8823440444481087,0.8823440444481087,oracle,3,1.0,0.010320124546618181,button-press-v3,upper_bound
